C,alpha/C,digit/C,whitespace/C,spe_ch/C,W,short_words/W,avg_W_len,unique_W/W,spam_W_match,class
106,0.688679245,0.122641509,0.150943396,0.037735849,17,0.176470588,5.294117647,1,0,1
42,0.761904762,0,0.214285714,0.023809524,10,0.2,3.3,1,0,0
78,0.756410256,0,0.205128205,0.038461538,17,0.176470588,3.647058824,0.941176471,0,0
133,0.751879699,0.007518797,0.180451128,0.060150376,25,0.36,4.36,0.92,0,0
91,0.736263736,0.021978022,0.186813187,0.054945055,18,0.277777778,4.111111111,0.944444444,0,0
98,0.765306122,0,0.224489796,0.010204082,23,0.347826087,3.304347826,0.913043478,0,0
160,0.70625,0.01875,0.1625,0.1125,27,0.259259259,4.962962963,0.962962963,0,1
62,0.806451613,0,0.193548387,0,13,0.307692308,3.846153846,1,0,0
155,0.767741935,0,0.15483871,0.077419355,25,0.12,5.24,0.96,0,1
34,0.588235294,0.029411765,0.264705882,0.117647059,10,0.7,2.5,1,0,0
40,0.7,0.025,0.225,0.05,10,0.4,3.1,1,0,0
157,0.738853503,0.006369427,0.178343949,0.076433121,29,0.172413793,4.448275862,0.896551724,0,0
131,0.770992366,0,0.221374046,0.007633588,30,0.266666667,3.4,0.9,0,0
147,0.659863946,0.163265306,0.149659864,0.027210884,23,0.043478261,5.434782609,1,1,1
142,0.725352113,0.077464789,0.183098592,0.014084507,27,0.185185185,4.296296296,0.925925926,0,1
56,0.767857143,0,0.178571429,0.053571429,11,0.181818182,4.181818182,1,0,0
93,0.47311828,0.11827957,0.193548387,0.215053763,19,0.368421053,3.947368421,0.894736842,0,0
31,0.774193548,0,0.193548387,0.032258065,7,0.285714286,3.571428571,1,0,0
33,0.787878788,0,0.181818182,0.060606061,7,0.571428571,4,0.857142857,0,0
98,0.816326531,0,0.132653061,0.06122449,14,0.214285714,6.142857143,0.857142857,0,0
76,0.776315789,0,0.210526316,0.013157895,17,0.235294118,3.529411765,0.882352941,0,0
22,0.818181818,0,0.136363636,0.045454545,4,0,4.75,1,0,0
89,0.606741573,0.224719101,0.157303371,0.011235955,15,0.2,5,1,1,1
42,0.80952381,0,0.166666667,0.023809524,8,0.125,4.375,1,0,0
120,0.808333333,0,0.166666667,0.025,21,0.238095238,4.761904762,1,0,0
62,0.774193548,0,0.193548387,0.032258065,13,0.307692308,3.846153846,1,0,0
31,0.709677419,0,0.193548387,0.129032258,7,0.142857143,3.714285714,0.857142857,0,0
155,0.767741935,0,0.187096774,0.058064516,30,0.333333333,4.266666667,0.9,1,0
46,0.760869565,0,0.217391304,0.02173913,11,0.363636364,3.272727273,0.909090909,0,0
61,0.770491803,0,0.180327869,0.049180328,12,0.416666667,4.166666667,0.916666667,0,0
155,0.787096774,0,0.180645161,0.032258065,29,0.172413793,4.379310345,0.896551724,0,0
53,0.754716981,0,0.169811321,0.075471698,10,0.1,4.4,1,0,0
73,0.794520548,0,0.178082192,0.02739726,14,0.214285714,4.285714286,1,0,0
87,0.75862069,0,0.229885057,0.011494253,21,0.380952381,3.19047619,0.857142857,0,0
74,0.77027027,0,0.216216216,0.013513514,17,0.294117647,3.411764706,0.882352941,0,0
58,0.793103448,0,0.206896552,0,13,0.307692308,3.538461538,1,0,0
79,0.759493671,0,0.202531646,0.037974684,17,0.176470588,3.705882353,1,0,0
31,0.774193548,0,0.193548387,0.032258065,7,0.428571429,3.571428571,1,0,0
146,0.794520548,0,0.184931507,0.020547945,28,0.321428571,4.25,0.857142857,0,0
51,0.725490196,0,0.235294118,0.039215686,13,0.384615385,3,1,0,0
149,0.637583893,0.181208054,0.147651007,0.033557047,23,0.130434783,5.52173913,1,1,1
45,0.822222222,0,0.177777778,0,9,0.222222222,4.111111111,1,0,0
29,0.689655172,0,0.206896552,0.103448276,7,0.428571429,3.285714286,1,0,0
156,0.737179487,0.012820513,0.192307692,0.057692308,31,0.193548387,4.064516129,0.967741935,0,0
56,0.803571429,0,0.178571429,0.017857143,11,0.181818182,4.181818182,1,0,0
68,0.75,0,0.191176471,0.058823529,14,0.285714286,3.928571429,1,0,0
29,0.75862069,0,0.172413793,0.103448276,6,0.333333333,4.166666667,0.833333333,0,0
29,0.655172414,0.034482759,0.24137931,0.103448276,8,0.5,2.875,0.875,0,0
84,0.714285714,0,0.25,0.035714286,22,0.363636364,2.863636364,0.863636364,0,0
43,0.76744186,0,0.186046512,0.046511628,9,0.222222222,3.888888889,1,0,0
62,0.822580645,0,0.177419355,0,12,0.083333333,4.25,1,0,0
139,0.71942446,0.107913669,0.158273381,0.014388489,23,0.217391304,5.086956522,0.913043478,1,1
158,0.696202532,0.107594937,0.151898734,0.044303797,25,0.08,5.36,0.92,0,1
46,0.760869565,0,0.195652174,0.043478261,10,0.4,3.7,1,0,0
47,0.808510638,0,0.170212766,0.021276596,9,0.111111111,4.333333333,1,0,0
150,0.773333333,0,0.206666667,0.02,32,0.1875,3.71875,0.96875,0,0
239,0.786610879,0,0.19665272,0.016736402,48,0.145833333,4,0.854166667,0,0
45,0.822222222,0,0.133333333,0.044444444,7,0.285714286,5.571428571,0.857142857,0,0
30,0.8,0,0.2,0,7,0.285714286,3.428571429,1,0,0
112,0.767857143,0,0.178571429,0.053571429,21,0.285714286,4.380952381,1,0,0
32,0.8125,0,0.15625,0.03125,6,0,4.5,1,0,0
43,0.744186047,0,0.23255814,0.023255814,11,0.454545455,3,1,0,0
153,0.575163399,0.235294118,0.130718954,0.058823529,21,0.047619048,6.333333333,1,1,1
110,0.754545455,0,0.2,0.045454545,23,0.260869565,3.826086957,0.956521739,0,0
200,0.795,0,0.195,0.01,40,0.3,4.025,0.9,0,0
150,0.793333333,0,0.193333333,0.013333333,30,0.166666667,4.033333333,0.933333333,0,0
86,0.73255814,0,0.162790698,0.104651163,15,0.266666667,4.8,1,0,0
45,0.777777778,0,0.2,0.022222222,10,0.2,3.6,1,0,0
39,0.666666667,0,0.256410256,0.128205128,11,0.545454545,2.818181818,0.818181818,0,0
84,0.80952381,0,0.166666667,0.023809524,15,0.2,4.666666667,0.8,0,0
28,0.607142857,0,0.214285714,0.178571429,7,0.571428571,3.142857143,1,0,0
98,0.755102041,0.010204082,0.142857143,0.091836735,15,0.2,5.6,0.933333333,0,0
86,0.790697674,0,0.186046512,0.023255814,17,0.352941176,4.117647059,0.941176471,0,0
15,0.733333333,0,0.133333333,0.133333333,3,0.333333333,4.333333333,1,0,0
37,0.756756757,0,0.135135135,0.108108108,6,0,5.333333333,1,0,0
69,0.826086957,0,0.130434783,0.043478261,10,0.1,6,1,0,1
42,0.738095238,0,0.166666667,0.095238095,8,0.25,4.375,1,0,0
155,0.638709677,0.141935484,0.180645161,0.038709677,29,0.413793103,4.379310345,0.862068966,1,1
21,0.571428571,0,0.238095238,0.285714286,6,0.333333333,3,0.333333333,0,0
111,0.657657658,0,0.225225225,0.117117117,26,0.423076923,3.307692308,0.884615385,0,0
42,0.738095238,0,0.214285714,0.047619048,10,0.6,3.3,0.8,0,0
28,0.821428571,0,0.178571429,0,6,0.166666667,3.833333333,1,0,0
68,0.735294118,0,0.191176471,0.073529412,14,0.142857143,3.928571429,1,0,0
62,0.806451613,0,0.177419355,0.016129032,12,0.166666667,4.25,1,0,0
68,0.838235294,0,0.161764706,0,12,0,4.75,1,0,0
152,0.710526316,0,0.157894737,0.138157895,25,0.16,5.16,0.92,0,0
78,0.58974359,0,0.205128205,0.205128205,17,0.294117647,3.647058824,0.588235294,0,0
46,0.760869565,0,0.195652174,0.043478261,10,0.1,3.7,1,0,0
155,0.606451613,0.180645161,0.135483871,0.077419355,22,0.090909091,6.090909091,0.954545455,0,1
29,0.793103448,0,0.172413793,0.034482759,6,0.166666667,4,1,0,0
120,0.733333333,0.016666667,0.216666667,0.033333333,27,0.259259259,3.481481481,0.925925926,0,0
33,0.787878788,0,0.151515152,0.060606061,6,0.166666667,4.666666667,1,0,0
42,0.761904762,0,0.119047619,0.119047619,6,0.166666667,6.166666667,1,0,0
89,0.764044944,0,0.213483146,0.02247191,20,0.3,3.5,0.85,0,0
74,0.797297297,0,0.175675676,0.027027027,14,0.285714286,4.357142857,1,0,0
135,0.585185185,0.207407407,0.140740741,0.066666667,20,0.15,5.8,1,1,1
70,0.714285714,0,0.185714286,0.1,14,0.214285714,4.071428571,0.928571429,0,0
44,0.818181818,0,0.159090909,0.022727273,8,0.25,4.625,1,0,0
37,0.810810811,0,0.162162162,0.027027027,7,0.142857143,4.428571429,1,0,0
138,0.702898551,0.101449275,0.173913043,0.02173913,25,0.24,4.56,0.88,0,1
33,0.848484848,0,0.121212121,0.03030303,5,0,5.8,1,0,0
54,0.796296296,0,0.203703704,0,12,0.25,3.583333333,1,0,0
69,0.768115942,0,0.202898551,0.028985507,15,0.466666667,3.666666667,0.933333333,0,0
43,0.813953488,0,0.139534884,0.046511628,7,0.142857143,5.285714286,1,0,0
79,0.721518987,0,0.202531646,0.101265823,17,0.235294118,3.823529412,0.882352941,0,0
53,0.79245283,0,0.150943396,0.056603774,9,0.222222222,5,1,0,0
76,0.789473684,0,0.171052632,0.039473684,14,0.285714286,4.5,1,0,0
22,0.818181818,0,0.181818182,0,5,0.2,3.6,1,0,0
27,0.740740741,0,0.185185185,0.074074074,6,0,3.666666667,1,0,0
108,0.787037037,0,0.203703704,0.009259259,23,0.173913043,3.739130435,0.869565217,0,0
12,0.583333333,0,0.166666667,0.25,3,0.333333333,3.333333333,1,0,0
44,0.772727273,0,0.181818182,0.045454545,9,0.222222222,4,1,0,0
56,0.75,0,0.232142857,0.035714286,14,0.428571429,3.142857143,0.857142857,0,0
5,0.4,0,0,0.6,1,0,5,1,0,0
119,0.764705882,0,0.218487395,0.016806723,27,0.333333333,3.444444444,0.851851852,0,0
156,0.698717949,0.019230769,0.166666667,0.115384615,27,0.333333333,4.814814815,0.962962963,0,0
22,0.772727273,0,0.136363636,0.090909091,4,0.25,4.75,1,0,0
159,0.698113208,0.113207547,0.13836478,0.050314465,23,0.217391304,5.956521739,0.869565217,1,1
95,0.652631579,0.136842105,0.126315789,0.084210526,13,0.076923077,6.384615385,1,1,1
58,0.74137931,0,0.155172414,0.103448276,10,0.2,4.9,1,0,0
40,0.775,0,0.2,0.025,9,0.222222222,3.555555556,1,0,0
298,0.711409396,0,0.197986577,0.090604027,60,0.15,3.983333333,0.716666667,0,0
39,0.846153846,0,0.128205128,0.025641026,6,0,5.666666667,1,0,0
91,0.758241758,0,0.164835165,0.076923077,16,0.25,4.75,0.9375,0,0
157,0.687898089,0.057324841,0.159235669,0.101910828,26,0.192307692,5.115384615,0.653846154,0,0
82,0.756097561,0,0.195121951,0.048780488,17,0.294117647,3.882352941,1,0,0
35,0.771428571,0,0.171428571,0.057142857,7,0.142857143,4.142857143,1,0,0
66,0.651515152,0.060606061,0.212121212,0.075757576,15,0.4,3.466666667,1,0,0
26,0.730769231,0,0.153846154,0.115384615,5,0,4.4,1,0,0
32,0.84375,0,0.15625,0,6,0.166666667,4.5,1,0,0
83,0.78313253,0,0.204819277,0.024096386,18,0.222222222,3.722222222,0.833333333,0,0
137,0.664233577,0.094890511,0.145985401,0.094890511,21,0.238095238,5.571428571,0.952380952,0,1
126,0.801587302,0,0.142857143,0.055555556,19,0.052631579,5.684210526,0.842105263,0,0
147,0.653061224,0.102040816,0.204081633,0.040816327,31,0.322580645,3.774193548,0.935483871,1,1
75,0.786666667,0,0.186666667,0.026666667,15,0.066666667,4.066666667,1,0,0
92,0.793478261,0,0.195652174,0.010869565,19,0.315789474,3.894736842,0.947368421,0,0
27,0.777777778,0,0.185185185,0.037037037,6,0.5,3.666666667,1,0,0
35,0.685714286,0.057142857,0.228571429,0.028571429,9,0.444444444,3,1,0,0
143,0.734265734,0,0.181818182,0.083916084,27,0.222222222,4.333333333,0.925925926,0,0
113,0.82300885,0,0.168141593,0.008849558,20,0.15,4.7,0.9,0,0
31,0.774193548,0,0.193548387,0.032258065,7,0.142857143,3.571428571,1,0,0
22,0.772727273,0.045454545,0.181818182,0,5,0.4,3.6,1,0,0
156,0.698717949,0.134615385,0.153846154,0.012820513,25,0.2,5.28,0.76,0,1
166,0.759036145,0,0.210843373,0.030120482,36,0.25,3.638888889,0.972222222,0,0
269,0.732342007,0,0.223048327,0.044609665,61,0.393442623,3.426229508,0.475409836,0,0
171,0.736842105,0,0.204678363,0.058479532,36,0.277777778,3.777777778,0.861111111,0,0
76,0.776315789,0,0.197368421,0.026315789,16,0.1875,3.8125,0.875,0,0
158,0.784810127,0.006329114,0.17721519,0.03164557,29,0.172413793,4.482758621,0.965517241,0,0
22,0.818181818,0,0.181818182,0,5,0.2,3.6,1,0,0
24,0.833333333,0,0.166666667,0,5,0.4,4,1,0,0
132,0.71969697,0.106060606,0.151515152,0.022727273,21,0.047619048,5.333333333,1,0,1
51,0.764705882,0.019607843,0.176470588,0.058823529,10,0.3,4.3,0.9,0,0
51,0.784313725,0,0.196078431,0.019607843,11,0.181818182,3.727272727,1,0,0
44,0.795454545,0,0.159090909,0.045454545,8,0.25,4.625,1,0,0
46,0.804347826,0,0.195652174,0,10,0.1,3.7,0.9,0,0
148,0.682432432,0.121621622,0.162162162,0.033783784,25,0.2,4.96,0.96,0,1
44,0.659090909,0.045454545,0.25,0.045454545,12,0.333333333,2.75,1,0,0
134,0.679104478,0.119402985,0.179104478,0.02238806,25,0.24,4.4,0.96,1,1
36,0.666666667,0.027777778,0.138888889,0.166666667,6,0.333333333,5.166666667,1,0,0
407,0.737100737,0,0.213759214,0.049140049,88,0.306818182,3.636363636,0.681818182,0,0
181,0.70718232,0.060773481,0.160220994,0.071823204,30,0.2,5.066666667,0.933333333,1,1
32,0.84375,0,0.15625,0,6,0,4.5,1,0,0
22,0.863636364,0,0.090909091,0.045454545,3,0,6.666666667,1,0,0
39,0.743589744,0,0.179487179,0.076923077,8,0.375,4,1,0,0
24,0.75,0,0.208333333,0.041666667,6,0.166666667,3.166666667,1,0,0
160,0.79375,0.01875,0.16875,0.01875,28,0.285714286,4.75,0.964285714,0,0
80,0.8,0,0.2,0,17,0.411764706,3.764705882,0.941176471,0,0
27,0.740740741,0,0.222222222,0.037037037,7,0.571428571,3,1,0,0
154,0.733766234,0.045454545,0.201298701,0.019480519,32,0.375,3.84375,0.84375,0,1
237,0.772151899,0,0.164556962,0.063291139,40,0.175,4.95,0.75,0,0
133,0.781954887,0,0.180451128,0.037593985,25,0.2,4.36,0.96,0,0
32,0.8125,0,0.1875,0,7,0.142857143,3.714285714,1,0,0
152,0.644736842,0.125,0.190789474,0.039473684,30,0.233333333,4.1,0.866666667,1,1
80,0.7875,0,0.2125,0,18,0.444444444,3.5,1,0,0
45,0.755555556,0,0.177777778,0.066666667,9,0.222222222,4.111111111,1,0,0
47,0.829787234,0,0.14893617,0.021276596,8,0.125,5,1,0,0
147,0.714285714,0,0.217687075,0.068027211,33,0.393939394,3.484848485,0.848484848,0,0
156,0.762820513,0,0.198717949,0.038461538,32,0.21875,3.90625,0.90625,0,0
37,0.675675676,0,0.162162162,0.162162162,7,0.285714286,4.428571429,1,0,0
47,0.723404255,0.021276596,0.191489362,0.063829787,10,0.4,3.8,1,0,0
38,0.684210526,0,0.210526316,0.105263158,9,0.333333333,3.333333333,1,0,0
47,0.808510638,0,0.170212766,0.021276596,9,0.333333333,4.333333333,1,0,0
29,0.724137931,0,0.206896552,0.103448276,7,0.428571429,3.428571429,0.857142857,0,0
98,0.785714286,0,0.173469388,0.040816327,18,0.222222222,4.5,0.944444444,0,0
158,0.696202532,0.050632911,0.196202532,0.056962025,32,0.34375,3.96875,0.9375,0,1
123,0.796747967,0,0.18699187,0.016260163,24,0.166666667,4.166666667,0.833333333,1,1
148,0.702702703,0,0.236486486,0.060810811,36,0.472222222,3.138888889,0.583333333,0,0
35,0.685714286,0.028571429,0.171428571,0.171428571,7,0.428571429,4.428571429,0.714285714,0,0
22,0.772727273,0,0.181818182,0.045454545,5,0.2,3.6,1,1,0
40,0.775,0,0.2,0.05,9,0.333333333,3.666666667,0.888888889,0,0
82,0.756097561,0,0.207317073,0.036585366,18,0.166666667,3.611111111,0.888888889,0,0
32,0.6875,0,0.09375,0.21875,4,0.25,7.25,1,0,0
38,0.789473684,0,0.210526316,0,9,0.222222222,3.333333333,1,0,0
129,0.798449612,0,0.19379845,0.007751938,26,0.346153846,4,1,0,0
84,0.702380952,0.011904762,0.214285714,0.083333333,19,0.526315789,3.526315789,0.789473684,0,0
46,0.608695652,0.02173913,0.239130435,0.130434783,12,0.5,2.916666667,1,0,0
87,0.793103448,0,0.183908046,0.022988506,17,0.176470588,4.176470588,1,0,0
104,0.701923077,0.009615385,0.192307692,0.096153846,21,0.19047619,4,1,0,0
95,0.821052632,0,0.136842105,0.042105263,14,0.071428571,5.857142857,1,0,0
86,0.779069767,0,0.186046512,0.034883721,17,0.176470588,4.117647059,0.823529412,0,0
106,0.79245283,0,0.198113208,0.009433962,22,0.272727273,3.863636364,0.954545455,0,0
40,0.8,0,0.175,0.025,8,0.25,4.125,1,0,0
126,0.674603175,0.150793651,0.150793651,0.023809524,20,0.2,5.35,0.95,1,1
135,0.77037037,0,0.207407407,0.022222222,29,0.344827586,3.689655172,0.896551724,1,1
33,0.757575758,0,0.242424242,0,9,0.555555556,2.777777778,1,0,0
146,0.780821918,0,0.212328767,0.006849315,32,0.28125,3.59375,0.96875,0,0
136,0.75,0.022058824,0.213235294,0.014705882,30,0.333333333,3.566666667,0.966666667,0,0
139,0.791366906,0.028776978,0.165467626,0.014388489,24,0.166666667,4.833333333,1,1,1
100,0.77,0.01,0.19,0.03,20,0.25,4.05,0.95,1,0
64,0.703125,0.015625,0.21875,0.0625,15,0.4,3.333333333,1,0,0
73,0.753424658,0,0.219178082,0.02739726,17,0.294117647,3.352941176,1,0,0
152,0.756578947,0,0.203947368,0.046052632,32,0.3125,3.8125,0.84375,0,0
47,0.744680851,0,0.170212766,0.085106383,9,0.111111111,4.333333333,1,0,0
32,0.75,0,0.1875,0.0625,7,0.285714286,3.714285714,1,0,0
64,0.703125,0.03125,0.21875,0.046875,15,0.266666667,3.333333333,0.933333333,0,0
47,0.638297872,0,0.234042553,0.170212766,12,0.416666667,3.166666667,0.833333333,0,0
148,0.763513514,0,0.236486486,0,36,0.527777778,3.138888889,0.638888889,0,0
9,0.555555556,0,0.111111111,0.333333333,2,0,4,1,0,0
34,0.735294118,0,0.176470588,0.088235294,7,0.285714286,4,1,0,0
153,0.758169935,0.032679739,0.150326797,0.058823529,24,0.333333333,5.416666667,0.875,1,1
65,0.769230769,0,0.215384615,0.015384615,15,0.2,3.4,0.866666667,0,0
163,0.674846626,0.128834356,0.165644172,0.030674847,28,0.142857143,4.857142857,1,1,1
143,0.727272727,0.083916084,0.160839161,0.027972028,24,0.208333333,5,0.833333333,0,1
133,0.714285714,0,0.180451128,0.105263158,25,0.36,4.36,0.76,0,0
125,0.736,0.008,0.232,0.024,30,0.266666667,3.2,0.8,0,0
132,0.78030303,0,0.181818182,0.037878788,25,0.24,4.32,0.88,0,0
44,0.727272727,0,0.181818182,0.090909091,9,0.111111111,4,1,0,0
42,0.714285714,0,0.19047619,0.095238095,9,0.111111111,3.777777778,1,0,0
142,0.788732394,0,0.176056338,0.035211268,26,0.192307692,4.5,1,0,0
62,0.693548387,0.016129032,0.209677419,0.080645161,14,0.357142857,3.5,0.857142857,0,0
54,0.740740741,0,0.185185185,0.074074074,11,0.181818182,4,1,0,0
61,0.770491803,0,0.180327869,0.06557377,12,0.166666667,4.25,0.916666667,0,0
56,0.696428571,0.017857143,0.178571429,0.107142857,11,0.272727273,4.181818182,1,0,0
90,0.677777778,0.022222222,0.233333333,0.066666667,22,0.454545455,3.136363636,0.818181818,0,0
118,0.771186441,0,0.194915254,0.042372881,24,0.25,4,0.916666667,0,0
22,0.772727273,0,0.181818182,0.045454545,5,0.4,3.6,1,0,0
22,0.772727273,0,0.181818182,0.045454545,5,0.2,3.6,1,0,0
56,0.696428571,0,0.178571429,0.142857143,11,0.363636364,4.272727273,0.909090909,0,0
24,0.833333333,0,0.125,0.041666667,4,0.25,5.25,1,0,0
138,0.666666667,0.094202899,0.152173913,0.086956522,22,0.227272727,5.318181818,0.954545455,0,1
38,0.763157895,0.026315789,0.157894737,0.052631579,7,0,4.571428571,1,0,0
32,0.625,0.03125,0.21875,0.125,8,0.5,3.125,1,0,0
70,0.728571429,0,0.2,0.071428571,15,0.466666667,3.733333333,0.866666667,0,0
57,0.631578947,0,0.157894737,0.210526316,10,0.2,4.8,0.6,0,0
96,0.770833333,0,0.1875,0.041666667,19,0.315789474,4.105263158,0.842105263,0,0
183,0.710382514,0.114754098,0.163934426,0.010928962,31,0.161290323,4.935483871,0.935483871,1,1
96,0.666666667,0.041666667,0.1875,0.104166667,19,0.263157895,4.105263158,1,0,0
27,0.703703704,0,0.148148148,0.148148148,5,0,4.6,1,0,0
153,0.718954248,0.019607843,0.176470588,0.08496732,28,0.321428571,4.5,0.857142857,0,0
42,0.761904762,0,0.214285714,0.023809524,10,0.4,3.3,1,0,0
60,0.8,0,0.2,0,13,0.307692308,3.692307692,1,0,0
51,0.803921569,0,0.176470588,0.019607843,10,0.1,4.2,1,0,0
28,0.75,0,0.107142857,0.142857143,4,0,6.25,1,0,0
22,0.727272727,0,0.181818182,0.090909091,5,0,3.6,1,0,0
25,0.76,0,0.16,0.08,5,0.2,4.2,1,0,0
78,0.807692308,0,0.166666667,0.025641026,14,0.071428571,4.642857143,1,0,0
50,0.82,0,0.16,0.02,9,0.111111111,4.666666667,1,0,0
42,0.80952381,0,0.166666667,0.023809524,8,0.25,4.375,1,0,0
177,0.706214689,0.129943503,0.141242938,0.02259887,26,0.307692308,5.846153846,0.961538462,1,1
244,0.741803279,0,0.200819672,0.069672131,50,0.26,3.96,0.82,0,0
80,0.7625,0,0.2125,0.025,18,0.388888889,3.5,0.888888889,0,0
15,0.8,0,0.2,0,4,0.25,3,1,0,0
28,0.714285714,0,0.214285714,0.071428571,7,0.571428571,3.142857143,1,0,0
28,0.821428571,0,0.178571429,0,6,0.333333333,3.833333333,1,0,0
77,0.831168831,0,0.116883117,0.051948052,10,0.3,6.8,1,0,0
59,0.728813559,0,0.152542373,0.118644068,10,0.3,5,1,0,0
162,0.685185185,0.148148148,0.154320988,0.012345679,26,0.230769231,5.269230769,0.961538462,1,1
59,0.779661017,0,0.203389831,0.016949153,13,0.384615385,3.615384615,1,0,0
58,0.793103448,0,0.189655172,0.017241379,12,0.416666667,3.916666667,1,0,0
146,0.691780822,0,0.205479452,0.102739726,31,0.193548387,3.741935484,0.741935484,0,0
73,0.753424658,0.01369863,0.232876712,0,18,0.333333333,3.111111111,1,0,0
46,0.673913043,0.02173913,0.173913043,0.130434783,9,0.222222222,4.222222222,1,0,0
154,0.681818182,0.12987013,0.136363636,0.051948052,22,0.227272727,6.045454545,0.909090909,0,1
152,0.703947368,0,0.243421053,0.052631579,38,0.342105263,3.026315789,0.578947368,0,0
31,0.774193548,0,0.161290323,0.064516129,6,0.166666667,4.333333333,1,0,0
65,0.769230769,0,0.184615385,0.046153846,13,0.153846154,4.076923077,1,0,0
19,0.684210526,0,0.157894737,0.157894737,4,0,4,1,0,0
57,0.771929825,0,0.210526316,0.01754386,13,0.153846154,3.461538462,1,0,0
100,0.81,0,0.18,0.01,19,0.421052632,4.315789474,1,0,0
22,0.818181818,0,0.136363636,0.045454545,4,0,4.75,1,0,0
44,0.727272727,0.022727273,0.25,0,12,0.333333333,2.75,0.916666667,0,0
146,0.602739726,0.191780822,0.143835616,0.061643836,22,0.318181818,5.681818182,0.909090909,0,1
133,0.609022556,0.203007519,0.120300752,0.067669173,17,0,6.882352941,1,1,1
67,0.805970149,0,0.179104478,0.014925373,13,0.076923077,4.230769231,0.923076923,0,0
126,0.603174603,0.19047619,0.158730159,0.047619048,21,0.19047619,5.047619048,0.904761905,1,1
84,0.797619048,0,0.178571429,0.023809524,16,0.125,4.3125,0.9375,0,0
48,0.75,0,0.166666667,0.083333333,9,0.111111111,4.444444444,1,0,0
43,0.720930233,0,0.186046512,0.093023256,9,0.444444444,3.888888889,0.888888889,0,0
68,0.779411765,0,0.191176471,0.029411765,14,0.142857143,3.928571429,1,0,0
27,0.814814815,0,0.185185185,0,6,0.666666667,3.666666667,0.833333333,0,0
72,0.763888889,0,0.208333333,0.027777778,16,0.1875,3.5625,1,0,0
149,0.758389262,0.020134228,0.174496644,0.046979866,27,0.111111111,4.555555556,0.962962963,0,1
28,0.714285714,0,0.178571429,0.107142857,6,0.166666667,3.833333333,1,0,0
133,0.77443609,0,0.203007519,0.022556391,28,0.285714286,3.785714286,0.857142857,0,0
98,0.785714286,0,0.204081633,0.010204082,21,0.380952381,3.714285714,0.904761905,0,0
135,0.644444444,0.111111111,0.155555556,0.088888889,22,0.227272727,5.181818182,0.954545455,0,1
77,0.779220779,0,0.194805195,0.038961039,16,0.25,3.9375,0.9375,0,0
109,0.605504587,0.165137615,0.165137615,0.064220183,19,0.157894737,4.789473684,0.947368421,1,1
