C,alpha/C,digit/C,whitespace/C,spe_ch/C,W,short words/W,avg_W_len,unique_W/W,class
15,0.8,0,0.2,0,4,0.75,3,1,ham
28,0.714285714,0,0.214285714,0.071428571,7,0.428571429,3.142857143,1,ham
28,0.821428571,0,0.178571429,0,6,0.666666667,3.833333333,1,ham
77,0.831168831,0,0.116883117,0.051948052,10,0.7,6.8,1,ham
59,0.728813559,0,0.152542373,0.118644068,10,0.7,5,1,ham
156,0.647435897,0.153846154,0.16025641,0.038461538,26,0.769230769,5.038461538,0.961538462,spam
59,0.779661017,0,0.203389831,0.016949153,13,0.615384615,3.615384615,1,ham
58,0.793103448,0,0.189655172,0.017241379,12,0.583333333,3.916666667,1,ham
146,0.691780822,0,0.205479452,0.102739726,31,0.806451613,3.741935484,0.741935484,ham
73,0.753424658,0.01369863,0.232876712,0,18,0.666666667,3.111111111,1,ham
46,0.673913043,0.02173913,0.173913043,0.130434783,9,0.777777778,4.222222222,1,ham
154,0.681818182,0.12987013,0.136363636,0.051948052,22,0.772727273,6.045454545,0.909090909,spam
152,0.703947368,0,0.243421053,0.052631579,38,0.657894737,3.026315789,0.578947368,ham
31,0.774193548,0,0.161290323,0.064516129,6,0.833333333,4.333333333,1,ham
65,0.769230769,0,0.184615385,0.046153846,13,0.846153846,4.076923077,1,ham
19,0.684210526,0,0.157894737,0.157894737,4,1,4,1,ham
57,0.771929825,0,0.210526316,0.01754386,13,0.846153846,3.461538462,1,ham
100,0.81,0,0.18,0.01,19,0.578947368,4.315789474,1,ham
22,0.818181818,0,0.136363636,0.045454545,4,1,4.75,1,ham
44,0.727272727,0.022727273,0.25,0,12,0.666666667,2.75,0.916666667,ham
146,0.602739726,0.191780822,0.143835616,0.061643836,22,0.681818182,5.681818182,0.909090909,spam
133,0.609022556,0.203007519,0.120300752,0.067669173,17,1,6.882352941,1,spam
67,0.805970149,0,0.179104478,0.014925373,13,0.923076923,4.230769231,0.923076923,ham
126,0.603174603,0.19047619,0.158730159,0.047619048,21,0.80952381,5.047619048,0.904761905,spam
84,0.797619048,0,0.178571429,0.023809524,16,0.875,4.3125,0.9375,ham
48,0.75,0,0.166666667,0.083333333,9,0.888888889,4.444444444,1,ham
43,0.720930233,0,0.186046512,0.093023256,9,0.555555556,3.888888889,0.888888889,ham
68,0.779411765,0,0.191176471,0.029411765,14,0.857142857,3.928571429,1,ham
27,0.814814815,0,0.185185185,0,6,0.333333333,3.666666667,0.833333333,ham
72,0.763888889,0,0.208333333,0.027777778,16,0.8125,3.5625,1,ham
149,0.758389262,0.020134228,0.174496644,0.046979866,27,0.888888889,4.555555556,0.962962963,spam
28,0.714285714,0,0.178571429,0.107142857,6,0.833333333,3.833333333,1,ham
133,0.77443609,0,0.203007519,0.022556391,28,0.714285714,3.785714286,0.857142857,ham
98,0.785714286,0,0.204081633,0.010204082,21,0.619047619,3.714285714,0.904761905,ham
135,0.644444444,0.111111111,0.155555556,0.088888889,22,0.772727273,5.181818182,0.954545455,spam
70,0.771428571,0,0.185714286,0.042857143,14,0.785714286,4.071428571,1,ham
109,0.605504587,0.165137615,0.165137615,0.064220183,19,0.842105263,4.789473684,0.947368421,spam
41,0.756097561,0.024390244,0.195121951,0.024390244,9,0.555555556,3.666666667,1,ham
110,0.7,0.018181818,0.236363636,0.045454545,27,0.555555556,3.111111111,0.888888889,ham
96,0.822916667,0,0.177083333,0,18,0.666666667,4.388888889,0.944444444,ham
89,0.741573034,0.011235955,0.191011236,0.056179775,18,0.722222222,4,0.944444444,ham
31,0.806451613,0,0.129032258,0.064516129,5,0.8,5.4,1,ham
89,0.764044944,0.011235955,0.202247191,0.02247191,19,0.842105263,3.736842105,0.947368421,ham
153,0.764705882,0,0.176470588,0.058823529,28,0.892857143,4.5,0.964285714,ham
43,0.813953488,0,0.186046512,0,9,0.666666667,3.888888889,1,ham
46,0.739130435,0,0.173913043,0.086956522,9,0.777777778,4.222222222,1,ham
109,0.678899083,0,0.201834862,0.119266055,23,0.782608696,3.782608696,0.782608696,ham
27,0.703703704,0,0.185185185,0.111111111,6,0.666666667,3.666666667,1,ham
159,0.710691824,0.106918239,0.144654088,0.037735849,24,0.833333333,5.666666667,0.875,spam
175,0.777142857,0,0.188571429,0.034285714,34,0.764705882,4.176470588,0.941176471,ham
42,0.80952381,0,0.166666667,0.023809524,8,0.625,4.375,1,ham
138,0.68115942,0.028985507,0.188405797,0.101449275,27,0.777777778,4.148148148,0.962962963,ham
49,0.734693878,0,0.183673469,0.081632653,10,0.7,4,1,ham
145,0.662068966,0.165517241,0.15862069,0.013793103,24,0.916666667,5.083333333,1,spam
30,0.8,0,0.2,0,7,0.428571429,3.428571429,0.857142857,ham
47,0.744680851,0,0.212765957,0.063829787,11,0.636363636,3.454545455,0.909090909,ham
91,0.736263736,0.010989011,0.197802198,0.054945055,19,0.631578947,3.842105263,1,ham
36,0.611111111,0.055555556,0.25,0.083333333,10,0.4,2.7,1,ham
30,0.633333333,0,0.166666667,0.2,6,0.833333333,4.166666667,1,ham
60,0.633333333,0,0.2,0.216666667,13,0.615384615,3.923076923,0.692307692,ham
119,0.789915966,0,0.176470588,0.033613445,22,0.863636364,4.454545455,0.863636364,ham
131,0.679389313,0.145038168,0.13740458,0.038167939,19,0.789473684,5.947368421,0.947368421,spam
26,0.769230769,0,0.230769231,0,7,0.571428571,2.857142857,1,ham
82,0.707317073,0,0.158536585,0.134146341,14,0.785714286,4.928571429,1,ham
160,0.6625,0.11875,0.1875,0.03125,31,0.709677419,4.193548387,0.903225806,spam
23,0.826086957,0,0.130434783,0.043478261,4,0.5,5,1,ham
137,0.598540146,0.189781022,0.138686131,0.072992701,20,0.85,5.9,1,spam
53,0.698113208,0.018867925,0.094339623,0.188679245,6,1,8,1,ham
65,0.707692308,0,0.2,0.107692308,14,0.571428571,3.785714286,0.857142857,ham
131,0.633587786,0.145038168,0.183206107,0.038167939,25,0.8,4.28,0.96,spam
61,0.754098361,0,0.163934426,0.081967213,11,0.909090909,4.636363636,1,ham
72,0.722222222,0,0.222222222,0.055555556,17,0.705882353,3.294117647,0.882352941,ham
158,0.670886076,0.132911392,0.170886076,0.025316456,28,0.785714286,4.678571429,0.892857143,spam
93,0.752688172,0.010752688,0.204301075,0.032258065,20,0.6,3.7,0.95,ham
149,0.697986577,0.006711409,0.194630872,0.100671141,30,0.7,4,0.8,ham
42,0.761904762,0,0.214285714,0.023809524,10,0.6,3.3,0.9,ham
152,0.815789474,0.006578947,0.092105263,0.085526316,15,0.933333333,9.2,1,ham
256,0.7578125,0,0.16796875,0.07421875,44,0.818181818,4.840909091,0.863636364,ham
51,0.647058824,0.019607843,0.215686275,0.117647059,12,0.5,3.333333333,1,ham
21,0.761904762,0,0.095238095,0.142857143,3,1,6.333333333,1,ham
51,0.784313725,0,0.176470588,0.039215686,10,0.9,4.2,1,ham
85,0.741176471,0,0.211764706,0.047058824,19,0.842105263,3.526315789,0.947368421,ham
93,0.795698925,0,0.172043011,0.032258065,17,0.764705882,4.529411765,0.941176471,ham
22,0.772727273,0,0.181818182,0.045454545,5,0.6,3.6,1,ham
31,0.774193548,0,0.193548387,0.032258065,7,0.714285714,3.571428571,1,ham
23,0.826086957,0,0.130434783,0.043478261,4,0.75,5,1,ham
46,0.804347826,0,0.173913043,0.02173913,9,0.777777778,4.222222222,1,ham
64,0.703125,0.015625,0.1875,0.09375,13,0.692307692,4,0.923076923,ham
32,0.78125,0,0.15625,0.0625,6,0.833333333,4.5,1,ham
118,0.838983051,0,0.127118644,0.033898305,16,0.875,6.4375,1,ham
36,0.805555556,0,0.111111111,0.083333333,5,1,6.4,1,ham
69,0.724637681,0,0.188405797,0.101449275,14,0.785714286,4.071428571,0.857142857,ham
70,0.8,0,0.2,0,15,0.733333333,3.733333333,1,ham
147,0.782312925,0.013605442,0.176870748,0.027210884,27,0.740740741,4.481481481,0.888888889,spam
164,0.780487805,0,0.195121951,0.024390244,33,0.787878788,4,0.909090909,ham
31,0.806451613,0,0.161290323,0.032258065,6,0.833333333,4.333333333,1,ham
40,0.75,0,0.2,0.05,9,0.777777778,3.555555556,1,ham
153,0.836601307,0,0.14379085,0.019607843,23,0.782608696,5.695652174,0.956521739,spam
98,0.816326531,0,0.173469388,0.010204082,18,0.722222222,4.5,1,ham
446,0.730941704,0.00896861,0.213004484,0.049327354,96,0.635416667,3.666666667,0.760416667,ham
149,0.711409396,0,0.181208054,0.11409396,28,0.607142857,4.392857143,0.857142857,ham
47,0.808510638,0,0.170212766,0.021276596,9,0.666666667,4.333333333,1,ham
57,0.719298246,0.035087719,0.245614035,0,15,0.533333333,2.866666667,0.8,ham
153,0.784313725,0,0.169934641,0.045751634,27,0.740740741,4.703703704,0.851851852,ham
33,0.848484848,0,0.121212121,0.03030303,5,0.8,5.8,1,ham
47,0.574468085,0.255319149,0.14893617,0.021276596,8,0.875,5,1,spam
27,0.740740741,0,0.111111111,0.148148148,4,1,6,1,ham
158,0.727848101,0.082278481,0.164556962,0.025316456,27,0.888888889,4.888888889,0.814814815,spam
91,0.769230769,0.021978022,0.186813187,0.021978022,18,0.722222222,4.111111111,0.944444444,ham
39,0.717948718,0,0.205128205,0.076923077,9,0.777777778,3.444444444,1,ham
154,0.746753247,0.038961039,0.175324675,0.038961039,28,0.714285714,4.535714286,0.928571429,spam
52,0.826923077,0,0.134615385,0.038461538,8,0.875,5.625,1,ham
88,0.772727273,0,0.102272727,0.125,10,1,7.9,1,ham
28,0.821428571,0,0.142857143,0.035714286,5,0.8,4.8,1,ham
43,0.76744186,0,0.209302326,0.023255814,10,0.8,3.4,1,ham
44,0.681818182,0.159090909,0.136363636,0.022727273,7,1,5.428571429,1,spam
30,0.6,0,0.233333333,0.2,8,0.5,3,0.875,ham
73,0.726027397,0.01369863,0.164383562,0.095890411,13,0.692307692,4.692307692,1,ham
29,0.827586207,0,0.172413793,0,6,0.833333333,4,1,ham
153,0.777777778,0,0.202614379,0.019607843,32,0.65625,3.8125,0.8125,ham
106,0.679245283,0.009433962,0.198113208,0.113207547,22,0.681818182,3.863636364,0.909090909,ham
100,0.8,0,0.18,0.02,19,0.842105263,4.315789474,0.947368421,ham
31,0.806451613,0,0.161290323,0.032258065,6,1,4.333333333,1,ham
49,0.693877551,0.040816327,0.244897959,0.020408163,13,0.615384615,2.846153846,1,ham
277,0.667870036,0.032490975,0.205776173,0.093862816,58,0.706896552,3.793103448,0.793103448,ham
37,0.783783784,0,0.189189189,0.027027027,8,1,3.75,1,ham
70,0.714285714,0,0.214285714,0.071428571,16,0.5625,3.4375,0.9375,ham
112,0.75,0,0.178571429,0.080357143,21,0.857142857,4.428571429,0.904761905,ham
114,0.745614035,0.00877193,0.201754386,0.043859649,24,0.791666667,3.791666667,0.958333333,ham
47,0.808510638,0,0.127659574,0.063829787,7,0.857142857,5.857142857,1,ham
27,0.740740741,0,0.185185185,0.074074074,6,0.666666667,3.666666667,1,ham
87,0.804597701,0,0.183908046,0.011494253,17,0.823529412,4.176470588,0.882352941,ham
158,0.620253165,0.164556962,0.151898734,0.063291139,25,0.8,5.36,1,spam
87,0.712643678,0,0.206896552,0.08045977,19,0.684210526,3.631578947,0.894736842,ham
228,0.75877193,0.004385965,0.210526316,0.026315789,49,0.755102041,3.673469388,0.755102041,ham
102,0.81372549,0,0.166666667,0.019607843,18,0.833333333,4.722222222,1,ham
162,0.666666667,0.117283951,0.172839506,0.043209877,29,0.862068966,4.620689655,0.931034483,spam
133,0.781954887,0,0.195488722,0.022556391,27,0.925925926,3.962962963,0.888888889,ham
88,0.772727273,0.011363636,0.215909091,0,20,0.55,3.45,0.9,ham
36,0.722222222,0,0.166666667,0.111111111,7,0.857142857,4.285714286,1,ham
77,0.649350649,0,0.207792208,0.142857143,17,0.647058824,3.588235294,0.941176471,ham
103,0.815533981,0,0.155339806,0.038834951,17,0.882352941,5.176470588,0.941176471,ham
156,0.762820513,0.032051282,0.166666667,0.038461538,27,0.888888889,4.814814815,0.925925926,spam
87,0.735632184,0,0.183908046,0.08045977,17,0.764705882,4.176470588,0.823529412,ham
28,0.75,0,0.178571429,0.071428571,6,0.833333333,3.833333333,1,ham
128,0.7890625,0,0.1640625,0.0546875,22,0.727272727,4.909090909,0.727272727,ham
79,0.772151899,0,0.189873418,0.037974684,16,0.75,4,1,ham
184,0.77173913,0,0.195652174,0.032608696,37,0.783783784,4,0.756756757,ham
53,0.811320755,0,0.169811321,0.018867925,10,0.8,4.4,1,ham
28,0.714285714,0,0.178571429,0.178571429,6,0.666666667,4.166666667,0.666666667,ham
85,0.752941176,0,0.223529412,0.023529412,20,0.65,3.3,0.95,ham
76,0.815789474,0,0.157894737,0.026315789,13,0.846153846,4.923076923,1,ham
23,0.652173913,0,0.217391304,0.130434783,6,0.833333333,3,1,ham
76,0.789473684,0.013157895,0.171052632,0.026315789,14,0.928571429,4.5,0.928571429,ham
28,0.821428571,0,0.178571429,0,6,0.833333333,3.833333333,1,ham
30,0.7,0,0.166666667,0.133333333,6,0.666666667,4.166666667,1,ham
75,0.746666667,0,0.213333333,0.04,17,0.647058824,3.470588235,0.941176471,ham
36,0.75,0,0.166666667,0.083333333,7,0.857142857,4.285714286,1,ham
23,0.782608696,0,0.217391304,0,6,0.5,3,1,ham
157,0.668789809,0.133757962,0.159235669,0.038216561,26,0.846153846,5.076923077,1,spam
32,0.625,0,0.21875,0.1875,8,0.5,3.25,0.75,ham
99,0.737373737,0,0.222222222,0.04040404,23,0.739130435,3.347826087,0.826086957,ham
24,0.833333333,0,0.166666667,0,5,0.8,4,1,ham
66,0.727272727,0,0.212121212,0.060606061,15,0.733333333,3.466666667,0.933333333,ham
24,0.75,0,0.166666667,0.083333333,5,1,4,1,ham
85,0.705882353,0,0.235294118,0.058823529,21,0.571428571,3.095238095,0.952380952,ham
28,0.714285714,0,0.214285714,0.071428571,7,0.428571429,3.142857143,1,ham
45,0.777777778,0,0.177777778,0.044444444,9,0.777777778,4.111111111,1,ham
4,0.25,0.25,0.25,0.25,2,0,1.5,1,ham
55,0.872727273,0,0.090909091,0.036363636,6,0.833333333,8.333333333,1,ham
93,0.76344086,0,0.172043011,0.064516129,17,0.647058824,4.529411765,1,ham
70,0.814285714,0,0.142857143,0.042857143,11,0.727272727,5.454545455,0.818181818,ham
82,0.756097561,0.012195122,0.219512195,0.036585366,19,0.789473684,3.473684211,0.894736842,ham
119,0.655462185,0.092436975,0.210084034,0.042016807,26,0.653846154,3.615384615,0.846153846,spam
97,0.762886598,0,0.226804124,0.010309278,23,0.608695652,3.260869565,0.869565217,ham
156,0.717948718,0,0.211538462,0.070512821,34,0.705882353,3.617647059,0.794117647,ham
49,0.693877551,0,0.204081633,0.102040816,11,0.545454545,3.545454545,1,ham
25,0.72,0,0.2,0.08,6,0.666666667,3.333333333,1,ham
34,0.823529412,0,0.176470588,0,7,0.714285714,4,1,ham
48,0.729166667,0,0.208333333,0.0625,11,0.818181818,3.454545455,1,ham
43,0.790697674,0,0.209302326,0,10,0.6,3.4,0.9,ham
27,0.851851852,0,0.148148148,0,5,0.6,4.6,1,ham
18,0.777777778,0,0.166666667,0.055555556,4,0.75,3.75,1,ham
4,1,0,0,0,1,1,4,1,ham
142,0.61971831,0.133802817,0.204225352,0.042253521,30,0.733333333,3.766666667,0.8,spam
156,0.762820513,0.038461538,0.185897436,0.012820513,30,0.766666667,4.233333333,0.866666667,spam
21,0.80952381,0,0.142857143,0.047619048,4,1,4.5,1,ham
69,0.68115942,0,0.188405797,0.130434783,14,0.785714286,4,1,ham
36,0.777777778,0,0.166666667,0.055555556,7,0.714285714,4.285714286,1,ham
39,0.666666667,0,0.179487179,0.153846154,8,0.625,4,0.875,ham
134,0.746268657,0.014925373,0.21641791,0.02238806,30,0.666666667,3.5,0.833333333,ham
148,0.682432432,0.121621622,0.182432432,0.013513514,28,0.75,4.321428571,0.892857143,spam
85,0.729411765,0,0.2,0.070588235,18,0.722222222,3.777777778,1,ham
116,0.784482759,0,0.172413793,0.043103448,21,0.904761905,4.571428571,0.904761905,ham
42,0.761904762,0,0.19047619,0.047619048,9,0.666666667,3.777777778,1,ham
151,0.715231788,0.079470199,0.158940397,0.046357616,25,0.84,5.08,0.96,spam
158,0.620253165,0.164556962,0.151898734,0.063291139,25,0.8,5.36,1,spam
40,0.8,0,0.175,0.025,8,0.75,4.125,1,ham
23,0.826086957,0,0.086956522,0.086956522,3,0.666666667,7,1,ham
61,0.737704918,0,0.196721311,0.06557377,13,0.846153846,3.769230769,1,ham
160,0.73125,0.09375,0.15625,0.01875,26,0.807692308,5.192307692,0.961538462,spam
41,0.707317073,0,0.219512195,0.12195122,10,0.5,3.4,0.8,ham
107,0.682242991,0,0.205607477,0.112149533,23,0.782608696,3.695652174,0.913043478,ham
30,0.8,0,0.133333333,0.066666667,5,1,5.2,1,ham
328,0.801829268,0,0.182926829,0.015243902,61,0.868852459,4.393442623,0.786885246,ham
91,0.802197802,0,0.186813187,0.010989011,18,0.833333333,4.111111111,0.833333333,ham
31,0.806451613,0,0.161290323,0.032258065,6,0.666666667,4.333333333,1,ham
29,0.75862069,0,0.137931034,0.103448276,5,0.8,5,1,ham
22,0.727272727,0.045454545,0.181818182,0.045454545,5,0.6,3.6,1,ham
136,0.602941176,0.154411765,0.154411765,0.088235294,22,0.772727273,5.227272727,0.954545455,spam
40,0.7,0,0.225,0.075,10,0.6,3.1,1,ham
29,0.724137931,0,0.24137931,0.034482759,8,0.375,2.75,0.875,ham
38,0.763157895,0,0.210526316,0.026315789,9,0.777777778,3.333333333,1,ham
41,0.829268293,0,0.170731707,0,8,0.625,4.25,1,ham
51,0.784313725,0,0.196078431,0.019607843,11,0.818181818,3.727272727,0.909090909,ham
35,0.742857143,0.028571429,0.228571429,0,9,0.555555556,3,1,ham
88,0.727272727,0.022727273,0.193181818,0.056818182,18,0.777777778,3.944444444,1,ham
51,0.705882353,0.019607843,0.156862745,0.117647059,9,0.555555556,4.777777778,1,ham
40,0.725,0,0.25,0.025,11,0.454545455,2.727272727,0.909090909,ham
112,0.6875,0.026785714,0.205357143,0.080357143,24,0.666666667,3.708333333,0.958333333,ham
141,0.80141844,0.007092199,0.177304965,0.014184397,26,0.807692308,4.461538462,0.730769231,ham
45,0.733333333,0,0.088888889,0.177777778,5,1,8.2,1,ham
71,0.788732394,0,0.169014085,0.042253521,13,0.846153846,4.538461538,1,ham
146,0.582191781,0.198630137,0.143835616,0.075342466,22,0.863636364,5.681818182,1,spam
35,0.771428571,0,0.2,0.028571429,8,0.625,3.5,1,ham
28,0.785714286,0,0.178571429,0.035714286,6,0.833333333,3.833333333,1,ham
143,0.741258741,0.006993007,0.230769231,0.020979021,34,0.735294118,3.235294118,0.794117647,ham
159,0.716981132,0.088050314,0.169811321,0.025157233,28,0.785714286,4.714285714,0.785714286,spam
48,0.791666667,0,0.166666667,0.041666667,9,1,4.444444444,1,ham
21,0.714285714,0,0.19047619,0.095238095,5,0.6,3.4,1,ham
98,0.775510204,0,0.204081633,0.020408163,21,0.619047619,3.714285714,0.714285714,ham
136,0.661764706,0.066176471,0.183823529,0.088235294,26,0.653846154,4.269230769,1,ham
154,0.720779221,0.103896104,0.168831169,0.006493506,27,0.777777778,4.740740741,0.925925926,spam
32,0.78125,0,0.21875,0,8,0.75,3.125,1,ham
42,0.738095238,0.023809524,0.19047619,0.047619048,9,0.777777778,3.777777778,1,ham
47,0.744680851,0,0.170212766,0.085106383,9,1,4.333333333,0.888888889,ham
25,0.8,0,0.2,0,6,0.5,3.333333333,1,ham
19,0.736842105,0,0.105263158,0.157894737,3,1,5.666666667,1,ham
133,0.669172932,0,0.195488722,0.135338346,27,0.703703704,3.962962963,0.851851852,ham
66,0.787878788,0,0.166666667,0.045454545,12,0.833333333,4.583333333,1,ham
58,0.75862069,0,0.172413793,0.068965517,11,0.818181818,4.363636364,1,ham
119,0.764705882,0,0.18487395,0.050420168,23,0.869565217,4.217391304,1,ham
53,0.698113208,0.018867925,0.094339623,0.188679245,6,1,8,1,ham
38,0.736842105,0,0.157894737,0.105263158,7,0.714285714,4.571428571,1,ham
44,0.75,0.022727273,0.204545455,0.022727273,10,0.6,3.5,1,ham
127,0.566929134,0.188976378,0.173228346,0.070866142,23,0.739130435,4.565217391,0.956521739,spam
96,0.791666667,0,0.197916667,0.010416667,20,0.9,3.85,1,ham
77,0.792207792,0,0.181818182,0.025974026,15,0.733333333,4.2,0.933333333,ham
55,0.781818182,0,0.218181818,0,13,0.692307692,3.307692308,1,ham
23,0.826086957,0,0.173913043,0,5,0.6,3.8,1,ham
21,0.619047619,0,0.095238095,0.285714286,3,1,6.333333333,1,ham
33,0.757575758,0,0.181818182,0.060606061,7,0.714285714,3.857142857,1,ham
45,0.688888889,0,0.133333333,0.177777778,7,0.857142857,5.571428571,1,ham
23,0.608695652,0.086956522,0.217391304,0.086956522,6,0.333333333,3,0.833333333,ham
82,0.780487805,0,0.207317073,0.012195122,18,0.555555556,3.611111111,0.888888889,ham
127,0.732283465,0,0.188976378,0.078740157,25,0.68,4.12,0.96,ham
74,0.824324324,0,0.148648649,0.027027027,12,0.833333333,5.25,0.916666667,ham
23,0.739130435,0,0.173913043,0.086956522,5,1,3.8,1,ham
65,0.8,0,0.169230769,0.030769231,12,0.916666667,4.5,1,ham
326,0.634969325,0.003067485,0.239263804,0.122699387,79,0.455696203,3.139240506,0.632911392,ham
26,0.769230769,0.038461538,0.115384615,0.076923077,4,1,5.75,1,ham
152,0.782894737,0,0.210526316,0.006578947,33,0.636363636,3.636363636,0.939393939,ham
45,0.733333333,0.022222222,0.177777778,0.066666667,9,0.777777778,4.111111111,1,ham
83,0.698795181,0,0.180722892,0.120481928,16,0.8125,4.25,1,ham
143,0.692307692,0.06993007,0.181818182,0.055944056,27,0.814814815,4.333333333,0.962962963,spam
51,0.745098039,0,0.196078431,0.058823529,11,0.727272727,3.727272727,1,ham
45,0.733333333,0.022222222,0.222222222,0.022222222,11,0.636363636,3.181818182,1,ham
150,0.753333333,0.006666667,0.2,0.04,31,0.677419355,3.870967742,0.806451613,ham
42,0.738095238,0,0.166666667,0.095238095,8,1,4.375,0.875,ham
100,0.75,0,0.2,0.05,21,0.80952381,3.80952381,0.952380952,ham
29,0.793103448,0,0.172413793,0.034482759,6,0.666666667,4,1,ham
63,0.777777778,0,0.19047619,0.031746032,13,0.769230769,3.923076923,1,ham
167,0.718562874,0,0.19760479,0.083832335,34,0.794117647,3.941176471,0.911764706,ham
144,0.638888889,0.166666667,0.152777778,0.041666667,23,0.956521739,5.304347826,1,spam
125,0.552,0,0.12,0.328,16,0.9375,6.875,1,ham
33,0.696969697,0,0.151515152,0.181818182,6,0.666666667,4.833333333,0.833333333,ham
37,0.72972973,0,0.189189189,0.081081081,8,0.75,3.75,1,ham
49,0.775510204,0,0.224489796,0,12,0.666666667,3.166666667,1,ham
30,0.833333333,0,0.166666667,0,6,0.833333333,4.166666667,1,ham
24,0.791666667,0,0.208333333,0,6,0.5,3.166666667,1,ham
155,0.651612903,0.129032258,0.161290323,0.058064516,26,0.846153846,5,1,spam
40,0.7,0,0.2,0.1,9,0.777777778,3.555555556,1,ham
113,0.584070796,0,0.194690265,0.221238938,23,0.826086957,3.956521739,0.695652174,ham
119,0.731092437,0,0.193277311,0.075630252,24,0.708333333,4,0.833333333,ham
50,0.64,0.08,0.22,0.06,12,0.666666667,3.25,0.916666667,ham
23,0.782608696,0,0.173913043,0.043478261,5,0.8,3.8,1,ham
47,0.723404255,0,0.170212766,0.106382979,9,0.666666667,4.333333333,1,ham
155,0.6,0.174193548,0.15483871,0.070967742,25,0.84,5.24,1,spam
38,0.815789474,0,0.184210526,0,8,0.625,3.875,1,ham
156,0.679487179,0.121794872,0.147435897,0.051282051,24,0.708333333,5.541666667,0.958333333,spam
51,0.764705882,0,0.215686275,0.019607843,12,0.75,3.333333333,0.75,ham
